2023-04-28 15:01:03,709: root: INFO: Trend : Executing the initialize lifecycle method
2023-04-28 15:01:03,711: root: INFO: Current backtesting datetime 2023-01-03 08:30:00-05:00
2023-04-28 15:01:03,712: root: INFO: Trend : Executing the before_market_opens lifecycle method
2023-04-28 15:01:03,714: root: INFO: Current backtesting datetime 2023-01-03 09:30:00-05:00
2023-04-28 15:01:03,714: root: INFO: Trend : Executing the before_starting_trading lifecycle method
2023-04-28 15:01:03,715: root: INFO: Trend : Executing the on_trading_iteration lifecycle method
2023-04-28 15:01:03,716: root: INFO: Getting historical prices for OXY, 22 bars, day
2023-04-28 15:01:03,772: root: INFO: Trend : Sleeping for 86400 seconds
2023-04-28 15:01:03,773: root: INFO: Current backtesting datetime 2023-01-04 09:30:00-05:00
2023-04-28 15:01:03,773: root: INFO: Trend : Executing the on_trading_iteration lifecycle method
2023-04-28 15:01:03,773: root: INFO: Getting historical prices for OXY, 22 bars, day
2023-04-28 15:01:03,805: root: INFO: Trend : Sleeping for 86400 seconds
2023-04-28 15:01:03,805: root: INFO: Current backtesting datetime 2023-01-05 09:30:00-05:00
2023-04-28 15:01:03,805: root: INFO: Trend : Executing the on_trading_iteration lifecycle method
2023-04-28 15:01:03,806: root: INFO: Getting historical prices for OXY, 22 bars, day
2023-04-28 15:01:03,838: root: INFO: Trend : Sleeping for 86400 seconds
2023-04-28 15:01:03,839: root: INFO: Current backtesting datetime 2023-01-06 09:30:00-05:00
2023-04-28 15:01:03,839: root: INFO: Trend : Executing the on_trading_iteration lifecycle method
2023-04-28 15:01:03,839: root: INFO: Getting historical prices for OXY, 22 bars, day
2023-04-28 15:01:03,871: root: INFO: Trend : Sleeping for 86400 seconds
2023-04-28 15:01:03,872: root: INFO: Current backtesting datetime 2023-01-07 09:30:00-05:00
2023-04-28 15:01:03,872: root: INFO: Trend : Executing the on_trading_iteration lifecycle method
2023-04-28 15:01:03,872: root: INFO: Getting historical prices for OXY, 22 bars, day
