datetime,portfolio_value,cash,return
2023-02-25 09:30:00-05:00,99684.00115966797,111434.00115966797,0.0016076508711713178
2023-02-27 09:30:00-05:00,99684.00115966797,111434.00115966797,0.0
2023-02-28 09:30:00-05:00,99580.00106811523,111434.00115966797,-0.0010432977242371688
2023-03-01 09:30:00-05:00,99488.0012512207,111434.00115966797,-0.0009238784485612328
2023-03-02 09:30:00-05:00,99732.00149536133,111434.00115966797,0.002452559515438324
2023-03-03 09:30:00-05:00,99554.00085449219,111434.00115966797,-0.0017847896181790723
2023-03-04 09:30:00-05:00,99538.0012512207,111434.00115966797,-0.00016071281047624897
2023-03-06 09:30:00-05:00,99538.0012512207,111434.00115966797,0.0
2023-03-07 09:30:00-05:00,99222.00088500977,111434.00115966797,-0.0031746706005618686
2023-03-08 09:30:00-05:00,99170.00122070312,111434.00115966797,-0.0005240739336319633
2023-03-09 09:30:00-05:00,99034.00115966797,111434.00115966797,-0.0013713830731179044
2023-03-10 09:30:00-05:00,98996.00143432617,111434.00115966797,-0.0003837038279462801
2023-03-11 09:30:00-05:00,99368.00079345703,111434.00115966797,0.0037577210568211505
2023-03-13 09:30:00-04:00,99762.00103759766,111434.00115966797,0.003965061599252362
2023-03-14 09:30:00-04:00,99544.00100708008,111434.00115966797,-0.0021852010610274863
2023-03-15 09:30:00-04:00,99804.00085449219,111434.00115966797,0.0026119087517249007
2023-03-16 09:30:00-04:00,100114.00146484375,111434.00115966797,0.003106094021255945
2023-03-17 09:30:00-04:00,99638.0012512207,111434.00115966797,-0.004754581843281924
2023-03-18 09:30:00-04:00,99638.0012512207,111434.00115966797,0.0
2023-03-20 09:30:00-04:00,99732.00149536133,111434.00115966797,0.0009434176013187745
2023-03-21 09:30:00-04:00,99448.00109863281,111434.00115966797,-0.0028476355880787674
2023-03-22 09:30:00-04:00,99376.0009765625,111434.00115966797,-0.0007239976799423564
2023-03-23 09:30:00-04:00,99624.00131225586,111434.00115966797,0.0024955757250872956
2023-03-24 09:30:00-04:00,99858.00094604492,111434.00115966797,0.002348827899971928
2023-03-25 09:30:00-04:00,99858.00094604492,111434.00115966797,0.0
2023-03-27 09:30:00-04:00,99694.00100708008,111434.00115966797,-0.0016423314848197368
2023-03-28 09:30:00-04:00,99304.00085449219,111434.00115966797,-0.003911972121173002
2023-03-29 09:30:00-04:00,98896.00143432617,111434.00115966797,-0.004108589952622865
2023-03-30 09:30:00-04:00,98886.00082397461,111434.00115966797,-0.00010112249440341614
2023-03-31 09:30:00-04:00,98940.00091552734,86462.00103759766,0.0005460842900184559
2023-04-01 09:30:00-04:00,98940.00091552734,86462.00103759766,0.0
2023-04-03 09:30:00-04:00,99610.00061035156,86462.00103759766,0.006771777730184558
2023-04-04 09:30:00-04:00,99628.0014038086,86462.00103759766,0.00018071271304820336
2023-04-05 09:30:00-04:00,99336.00158691406,86462.00103759766,-0.0029309010798179713
2023-04-06 09:30:00-04:00,99272.00164794922,86462.00103759766,-0.0006442773812357361
2023-04-07 09:30:00-04:00,99272.00164794922,86462.00103759766,0.0
2023-04-10 09:30:00-04:00,99102.00119018555,86462.00103759766,-0.0017124713407768999
2023-04-11 09:30:00-04:00,99340.00091552734,86462.00103759766,0.0024015632629361683
2023-04-12 09:30:00-04:00,99422.00164794922,86462.00103759766,0.0008254553217852401
2023-04-13 09:30:00-04:00,99412.00103759766,86462.00103759766,-0.00010058749759411789
2023-04-14 09:30:00-04:00,99410.00061035156,86462.00103759766,-2.0122593099580754e-05
2023-04-15 09:30:00-04:00,99410.00061035156,86462.00103759766,0.0
