datetime,portfolio_value,cash,return
2022-04-18 09:30:00-04:00,100000.0,100000.0,
2022-04-19 09:30:00-04:00,100230.00183105469,133014.00146484375,0.0023000183105468253
2022-04-20 09:30:00-04:00,100010.00061035156,133014.00146484375,-0.0021949637502147734
2022-04-21 09:30:00-04:00,99262.00256347656,133014.00146484375,-0.007479232499850386
2022-04-22 09:30:00-04:00,99232.00073242188,133014.00146484375,-0.0003022488996784478
2022-04-23 09:30:00-04:00,99722.00012207031,133014.00146484375,0.00493791706336455
2022-04-25 09:30:00-04:00,99722.00012207031,133014.00146484375,0.0
2022-04-26 09:30:00-04:00,100790.00244140625,133014.00146484375,0.010709796414317685
2022-04-27 09:30:00-04:00,100564.00146484375,133014.00146484375,-0.0022422955758323315
2022-04-28 09:30:00-04:00,101832.00073242188,133014.00146484375,0.012608878416810132
2022-04-29 09:30:00-04:00,101164.00146484375,133014.00146484375,-0.006559816784248329
2022-04-30 09:30:00-04:00,100646.00219726562,133014.00146484375,-0.005120391246664302
2022-05-02 09:30:00-04:00,100646.00219726562,133014.00146484375,0.0
2022-05-03 09:30:00-04:00,101672.00012207031,133014.00146484375,0.010194124976705465
2022-05-04 09:30:00-04:00,101384.00268554688,133014.00146484375,-0.0028326130712257314
2022-05-05 09:30:00-04:00,101080.00183105469,133014.00146484375,-0.002998509098472657
2022-05-06 09:30:00-04:00,100244.00024414062,133014.00146484375,-0.008270692241491573
2022-05-07 09:30:00-04:00,101812.00256347656,133014.00146484375,0.015641857024032646
2022-05-09 09:30:00-04:00,101766.00256347656,132968.00146484375,-0.0004518131344221077
2022-05-10 09:30:00-04:00,101982.0029296875,132968.00146484375,0.002122519906156306
2022-05-11 09:30:00-04:00,101864.00061035156,132968.00146484375,-0.0011570896427410826
2022-05-12 09:30:00-04:00,102268.00146484375,132968.00146484375,0.00396608077506766
2022-05-13 09:30:00-04:00,104414.00061035156,132968.00146484375,0.020984072385980213
2022-05-14 09:30:00-04:00,104050.00219726562,132968.00146484375,-0.0034861073319496505
2022-05-16 09:30:00-04:00,104050.00219726562,132968.00146484375,0.0
2022-05-17 09:30:00-04:00,103858.00085449219,132968.00146484375,-0.0018452795648137288
2022-05-18 09:30:00-04:00,103196.00134277344,132968.00146484375,-0.006374082942788628
2022-05-19 09:30:00-04:00,103598.00024414062,132968.00146484375,0.003895489128807661
2022-05-20 09:30:00-04:00,104992.00048828125,132968.00146484375,0.013455860546106146
2022-05-21 09:30:00-04:00,105150.00219726562,132968.00146484375,0.0015048928323069255
2022-05-23 09:30:00-04:00,105150.00219726562,132968.00146484375,0.0
2022-05-24 09:30:00-04:00,105410.00280761719,132968.00146484375,0.002472663860375368
2022-05-25 09:30:00-04:00,104806.001953125,132968.00146484375,-0.0057300145944834124
2022-05-26 09:30:00-04:00,105282.0029296875,132968.00146484375,0.004541733943590254
2022-05-27 09:30:00-04:00,105490.00158691406,132968.00146484375,0.00197563355026098
2022-05-28 09:30:00-04:00,103890.00158691406,132968.00146484375,-0.01516731420922146
2022-05-31 09:30:00-04:00,103890.00158691406,132968.00146484375,0.0
2022-06-01 09:30:00-04:00,103154.0,132968.00146484375,-0.007084431376183309
2022-06-02 09:30:00-04:00,102988.00268554688,132968.00146484375,-0.0016092183963115625
2022-06-03 09:30:00-04:00,103402.00109863281,132968.00146484375,0.0040198702983880175
2022-06-04 09:30:00-04:00,103588.00268554688,132968.00146484375,0.0017988199932092996
2022-06-06 09:30:00-04:00,103588.00268554688,132968.00146484375,0.0
2022-06-07 09:30:00-04:00,103562.00170898438,132968.00146484375,-0.0002510037445304647
2022-06-08 09:30:00-04:00,104098.00024414062,132968.00146484375,0.005175629345813837
2022-06-09 09:30:00-04:00,103499.99914550781,73783.99877929688,-0.0057445973719987276
2022-06-10 09:30:00-04:00,103199.99914550781,73783.99877929688,-0.0028985507485680406
2022-06-11 09:30:00-04:00,101839.99853515625,73783.99877929688,-0.013178300597018633
2022-06-13 09:30:00-04:00,101839.99853515625,73783.99877929688,0.0
2022-06-14 09:30:00-04:00,100357.99780273438,73783.99877929688,-0.014552246207174435
2022-06-15 09:30:00-04:00,100409.99975585938,73783.99877929688,0.0005181645136764779
2022-06-16 09:30:00-04:00,101097.99719238281,127955.99584960938,0.0068518816671274685
2022-06-17 09:30:00-04:00,101539.99548339844,127955.99584960938,0.0043719787067051374
2022-06-18 09:30:00-04:00,101941.99438476562,127955.99584960938,0.003959020280170478
2022-06-21 09:30:00-04:00,101941.99438476562,127955.99584960938,0.0
2022-06-22 09:30:00-04:00,101271.99621582031,127955.99584960938,-0.006572347078246277
2022-06-23 09:30:00-04:00,100997.99719238281,127955.99584960938,-0.002705575417448869
2022-06-24 09:30:00-04:00,100591.99438476562,127955.99584960938,-0.004019909492302354
2022-06-25 09:30:00-04:00,99975.9970703125,127955.99584960938,-0.006123721059719034
2022-06-27 09:30:00-04:00,99975.9970703125,127955.99584960938,0.0
2022-06-28 09:30:00-04:00,99415.99645996094,127955.99584960938,-0.005601350591759702
2022-06-29 09:30:00-04:00,99529.99487304688,127955.99584960938,0.0011466807872497764
2022-06-30 09:30:00-04:00,100463.99450683594,127955.99584960938,0.009384102098873859
2022-07-01 09:30:00-04:00,100505.99584960938,127955.99584960938,0.0004180735892458376
2022-07-02 09:30:00-04:00,100747.99719238281,127955.99584960938,0.0024078299083325483
2022-07-05 09:30:00-04:00,100747.99719238281,127955.99584960938,0.0
2022-07-06 09:30:00-04:00,100401.99499511719,127955.99584960938,-0.0034343332563219198
2022-07-07 09:30:00-04:00,99057.99780273438,70787.99658203125,-0.013386160229666544
2022-07-08 09:30:00-04:00,99445.99523925781,70787.99658203125,0.003916871379695097
2022-07-09 09:30:00-04:00,99839.99548339844,70787.99658203125,0.003961951843236111
2022-07-11 09:30:00-04:00,99839.99548339844,70787.99658203125,0.0
2022-07-12 09:30:00-04:00,99921.99621582031,70787.99658203125,0.000821321475675596
2022-07-13 09:30:00-04:00,99939.99548339844,70787.99658203125,0.0001801331864832445
2022-07-14 09:30:00-04:00,99385.99768066406,70787.99658203125,-0.005543304260268833
2022-07-15 09:30:00-04:00,99603.99694824219,70787.99658203125,0.002193460574582806
2022-07-16 09:30:00-04:00,100743.99633789062,70787.99658203125,0.011445317703875135
2022-07-18 09:30:00-04:00,100743.99633789062,70787.99658203125,0.0
2022-07-19 09:30:00-04:00,100935.99768066406,70787.99658203125,0.0019058340918844952
2022-07-20 09:30:00-04:00,100371.99621582031,70787.99658203125,-0.005587713777081893
2022-07-21 09:30:00-04:00,101011.99560546875,70787.99658203125,0.0063762743970170455
2022-07-22 09:30:00-04:00,101687.99658203125,70787.99658203125,0.006692284144180327
2022-07-23 09:30:00-04:00,101865.99645996094,70787.99658203125,0.0017504512224910673
2022-07-25 09:30:00-04:00,101865.99645996094,70787.99658203125,0.0
2022-07-26 09:30:00-04:00,101589.99548339844,70787.99658203125,-0.002709451496613835
2022-07-27 09:30:00-04:00,101239.99548339844,70787.99658203125,-0.0034452211394890853
2022-07-28 09:30:00-04:00,101303.99694824219,70787.99658203125,0.0006321756983309612
