datetime,portfolio_value,cash,return
2022-04-18 09:30:00-04:00,100000.0,100000.0,
2022-04-19 09:30:00-04:00,100000.0,100000.0,0.0
2022-04-20 09:30:00-04:00,100000.0,100000.0,0.0
2022-04-21 09:30:00-04:00,100000.0,100000.0,0.0
2022-04-22 09:30:00-04:00,100000.0,100000.0,0.0
2022-04-23 09:30:00-04:00,100000.0,100000.0,0.0
2022-04-25 09:30:00-04:00,100000.0,100000.0,0.0
2022-04-26 09:30:00-04:00,100000.0,100000.0,0.0
2022-04-27 09:30:00-04:00,100000.0,100000.0,0.0
2022-04-28 09:30:00-04:00,100000.0,100000.0,0.0
2022-04-29 09:30:00-04:00,100201.99890136719,135385.99853515625,0.0020199890136718412
2022-04-30 09:30:00-04:00,99771.9970703125,135385.99853515625,-0.004291349831034408
2022-05-02 09:30:00-04:00,99771.9970703125,135385.99853515625,0.0
2022-05-03 09:30:00-04:00,100663.99841308594,135385.99853515625,0.008940397796636468
2022-05-04 09:30:00-04:00,100607.99865722656,135385.99853515625,-0.0005563037107821911
2022-05-05 09:30:00-04:00,100521.9970703125,135385.99853515625,-0.0008548185836304567
2022-05-06 09:30:00-04:00,99873.9990234375,135385.99853515625,-0.006446330810775058
2022-05-07 09:30:00-04:00,100307.99865722656,135385.99853515625,0.004345471674636947
2022-05-09 09:30:00-04:00,100307.99865722656,135385.99853515625,0.0
2022-05-10 09:30:00-04:00,100531.99768066406,135385.99853515625,0.002233112278542837
2022-05-11 09:30:00-04:00,100625.99792480469,135385.99853515625,0.0009350281135287464
2022-05-12 09:30:00-04:00,100883.99963378906,135385.99853515625,0.0025639667114374376
2022-05-13 09:30:00-04:00,100971.9970703125,135385.99853515625,0.0008722635585709515
2022-05-14 09:30:00-04:00,101723.9990234375,135385.99853515625,0.007447628797530248
2022-05-16 09:30:00-04:00,101723.9990234375,135385.99853515625,0.0
2022-05-17 09:30:00-04:00,101700.0,135385.99853515625,-0.0002359229254442763
2022-05-18 09:30:00-04:00,101297.998046875,135385.99853515625,-0.003952821564650932
2022-05-19 09:30:00-04:00,101583.99963378906,135385.99853515625,0.0028233685998584335
2022-05-20 09:30:00-04:00,101075.99792480469,135385.99853515625,-0.005000804366984246
2022-05-21 09:30:00-04:00,101043.99719238281,135385.99853515625,-0.00031660070717953737
2022-05-23 09:30:00-04:00,101043.99719238281,135385.99853515625,0.0
2022-05-24 09:30:00-04:00,100759.99755859375,135385.99853515625,-0.0028106531974219084
2022-05-25 09:30:00-04:00,100691.99829101562,135385.99853515625,-0.0006748637279251346
2022-05-26 09:30:00-04:00,100827.99987792969,135385.99853515625,0.0013506692609377424
2022-05-27 09:30:00-04:00,100959.99755859375,135385.99853515625,0.0013091371526150475
2022-05-28 09:30:00-04:00,100687.99743652344,135385.99853515625,-0.0026941375658458
2022-05-31 09:30:00-04:00,100687.99743652344,135385.99853515625,0.0
2022-06-01 09:30:00-04:00,100843.99719238281,135385.99853515625,0.0015493381518261184
2022-06-02 09:30:00-04:00,100943.99719238281,135385.99853515625,0.0009916306650283868
2022-06-03 09:30:00-04:00,100377.99682617188,65645.99609375,-0.005607073049943012
2022-06-04 09:30:00-04:00,100351.99584960938,65645.99609375,-0.00025903063803445203
2022-06-06 09:30:00-04:00,100351.99584960938,65645.99609375,0.0
2022-06-07 09:30:00-04:00,100207.99560546875,65645.99609375,-0.0014349514717816314
2022-06-08 09:30:00-04:00,100067.99621582031,65645.99609375,-0.0013970880148090892
2022-06-09 09:30:00-04:00,100223.99597167969,65645.99609375,0.0015589375400595351
2022-06-10 09:30:00-04:00,100135.99548339844,65645.99609375,-0.0008780381128099535
2022-06-11 09:30:00-04:00,99823.99597167969,65645.99609375,-0.003115757827268806
2022-06-13 09:30:00-04:00,99823.99597167969,65645.99609375,0.0
2022-06-14 09:30:00-04:00,99881.99462890625,65645.99609375,0.0005810091718130295
